zenith,angle_of_incidence,shortwave_radiation_backwards_sfc,low_zenith,radiation_temp_interaction,humidity_temp_ratio,relative_humidity_2_m_above_gnd,total_cloud_cover_sfc,total_cloud_all_layers,low_cloud_cover_low_cld_lay,medium_cloud_cover_mid_cld_lay,temperature_2_m_above_gnd,wind_speed_80_m_above_gnd,mean_sea_level_pressure_MSL,high_cloud_cover_high_cld_lay,wind_gust_10_m_above_gnd,total_precip,avg_wind_speed,total_precipitation_sfc,wind_speed_900_mb,generated_power_kw
62.419221,64.715898,511.75,0,7358.965,0.13216012242200814,38,100.0,200,0,100,14.38,12.41,1014.0,100,20.88,0.0,12.116666666666667,0.0,11.53,662.05833
73.610374,79.127175,405.84,0,5746.694399999999,0.14270300372420033,41,100.0,200,0,100,14.16,12.31,1014.7,100,18.72,0.0,12.053333333333333,0.0,11.44,33.6341
35.744468,29.423067,652.37,1,8930.9453,0.1673406777297448,48,10.0,10,10,0,13.69,26.29,1019.0,0,19.44,0.0,24.616666666666664,0.0,23.78,2581.0272
30.495441,20.506021,776.08,1,11982.6752,0.16286080598773348,47,10.0,10,10,0,15.44,22.1,1018.2,0,18.36,0.0,21.110000000000003,0.0,20.6,2782.8494
28.870849,17.366632,316.84,1,4578.338,0.19123783031988875,55,100.0,110,100,10,14.45,8.76,1019.8,0,13.68,0.0,8.526666666666666,0.0,8.47,2626.1294
32.8512,24.762787,194.91,1,2695.6053,0.20210467628406165,58,100.0,110,100,10,13.83,8.65,1019.9,0,11.52,0.0,8.453333333333333,0.0,8.31,1800.1336
40.831326,37.0602,199.36,1,2727.2448,0.2022103685109647,58,100.0,100,100,0,13.68,4.38,1020.0,0,6.12,0.0,4.4799999999999995,0.0,4.38,706.18708
50.888439,50.800104,289.25,0,4040.8225,0.19504040122596825,56,100.0,100,100,0,13.97,4.69,1020.0,0,15.84,0.0,4.703333333333334,0.0,4.33,844.50941
61.875664,65.051047,260.77,0,3614.2721999999994,0.19163095362530924,55,100.0,100,100,0,13.86,6.12,1019.8,0,14.4,0.0,6.243333333333332,0.0,5.76,407.97437
73.174558,79.518901,195.8,0,2662.88,0.1918047079337402,55,77.0,77,77,0,13.6,9.36,1020.3,0,21.6,0.0,9.363333333333332,0.0,9.01,33.350815
90.179612,102.05882,0.0,0,0.0,0.3355462548708328,93,45.0,140,0,45,4.01,7.2,1022.8,95,5.4,0.0,8.193333333333333,0.0,9.26,79.005278
79.322816,87.619049,16.02,0,73.692,0.3384338433843384,94,51.0,114,0,51,4.6,7.93,1022.2,63,7.2,0.0,8.816666666666666,0.0,9.61,573.94442
68.024499,73.113452,169.1,0,1461.0240000000001,0.2697043897938181,76,100.0,200,0,100,8.64,9.35,1021.2,100,8.28,0.0,7.823333333333333,0.0,7.17,1291.7967
56.782885,58.741794,332.86,0,3967.6912,0.22099835128214124,63,100.0,200,0,100,11.92,5.99,1020.4,100,6.12,0.0,5.86,0.0,5.69,1697.3794
46.075742,44.697202,484.16,0,6816.9728000000005,0.16711346307836927,48,100.0,200,0,100,14.08,3.96,1019.5,100,9.0,0.0,3.9666666666666663,0.0,3.96,2295.5119
36.701697,31.463831,600.75,1,9485.842499999999,0.13151519346577145,38,100.0,200,0,100,15.79,3.71,1018.8,100,8.64,0.0,3.7366666666666664,0.0,3.4,2689.6781
30.163858,20.751739,705.77,1,12118.0709,0.11711215210801874,34,100.0,200,0,100,17.17,2.31,1018.1,100,6.84,0.0,2.3366666666666664,0.0,2.1,2518.3639
28.543986,17.693692,720.01,1,13219.3836,0.12692531988611025,37,100.0,200,0,100,18.36,1.48,1016.7,100,13.32,0.0,1.6333333333333335,0.0,1.48,2813.4818
32.571886,25.020113,708.44,1,13658.723200000002,0.11968676264405159,35,100.0,167,0,100,19.28,3.55,1016.5,67,14.4,0.0,3.7733333333333334,0.0,3.42,2406.676
40.603242,37.243583,804.56,1,16219.9296,0.11250894957553442,33,36.0,56,0,36,20.16,5.15,1016.2,20,15.48,0.0,5.263333333333334,0.0,5.01,1982.0331
50.693802,50.938442,742.26,0,15134.6814,0.10901410369966616,32,35.0,40,0,35,20.39,6.44,1014.9,5,16.2,0.0,6.656666666666666,0.0,6.29,1384.8917
61.697399,65.159557,623.0,0,12646.9,0.1090475379110581,32,0.3,1,0,0,20.3,8.09,1014.8,1,17.64,0.0,8.143333333333333,0.0,7.97,595.7528
73.000359,79.605528,461.02,0,9082.094,0.1161003926925047,34,0.0,0,0,0,19.7,8.83,1014.8,0,17.28,0.0,8.81,0.0,8.83,36.930556
98.079817,112.99639,0.0,0,0.0,0.16531251099152333,47,100.0,200,0,100,11.16,3.08,1015.0,100,1.8,0.0,5.23,0.0,6.48,10.2
89.918907,102.02025,0.0,0,0.0,0.16891891891891894,48,100.0,200,0,100,11.01,2.52,1015.1,100,2.52,0.0,5.416666666666667,0.0,7.21,112.79444
79.078225,87.604392,10.68,0,120.0432,0.18636379619536553,53,100.0,200,0,100,11.24,6.49,1014.6,100,5.4,0.0,7.9433333333333325,0.0,9.75,489.34417
67.780468,73.118744,100.57,0,1301.3757999999998,0.17477017721695973,50,100.0,200,0,100,12.94,10.37,1014.6,100,6.48,0.0,7.596666666666667,0.0,6.21,924.04183
56.532131,58.773664,205.59,0,3069.4587,0.14579283532352125,42,100.0,200,0,100,14.93,7.73,1014.1,100,11.16,0.0,7.403333333333333,0.0,7.24,794.80667
45.807443,44.767618,287.47,0,4697.259800000001,0.1450827317005769,42,100.0,200,0,100,16.34,11.21,1014.3,100,14.4,0.0,10.616666666666665,0.0,10.2,890.54361
36.40407,31.598637,308.83,1,5166.7258999999995,0.16558575962467229,48,100.0,200,0,100,16.73,16.28,1013.7,100,17.28,0.0,15.113333333333335,0.0,14.78,828.69566
29.836459,20.998307,321.29,1,5436.226800000001,0.15513496742165683,45,100.0,300,100,100,16.92,23.19,1013.6,100,21.96,0.0,21.343333333333334,0.0,20.67,1319.9406
28.220843,18.018005,251.87,1,4158.3737,0.1311882897189809,38,100.0,300,100,100,16.51,23.03,1013.8,100,24.84,0.0,20.900000000000002,0.0,19.67,672.48232
32.295946,25.27562,314.17,1,5334.6066,0.1378692310343639,40,100.0,300,100,100,16.98,30.02,1013.2,100,36.72,0.0,27.296666666666667,0.0,26.0,478.04333
40.377913,37.425636,329.3,1,5466.380000000001,0.14150129421915444,41,100.0,300,100,100,16.6,29.31,1013.2,100,33.84,0.0,26.459999999999997,0.0,24.95,438.2545
50.501225,51.075308,231.4,0,3711.656,0.14177530343372868,41,100.0,300,100,100,16.04,26.18,1012.4,100,40.32,0.0,23.626666666666665,0.0,22.6,415.7237
61.520635,65.266343,237.63,0,3828.2192999999997,0.14174099426121828,41,100.0,300,100,100,16.11,25.2,1012.6,100,30.24,0.0,22.73,0.0,21.6,183.96861
71.979897,78.602703,235.85,0,3794.8264999999997,0.13483612225141753,39,100.0,277,100,100,16.09,27.89,1012.6,77,39.24,0.0,24.94666666666667,0.0,23.84,30.434967
98.073329,113.31452,0.0,0,0.0,0.30020254629629634,83,1.5,5,0,0,3.33,11.16,1016.0,5,8.64,0.0,10.276666666666666,0.0,10.88,1.5306452
89.662183,101.98323,0.0,0,0.0,0.2967681227606674,82,0.6,2,0,0,3.16,12.25,1016.4,2,10.08,0.0,11.64,0.0,12.48,168.05958
78.837414,87.591353,19.58,0,77.341,0.29231324431613137,81,9.6,32,0,0,3.95,12.6,1016.5,32,9.72,0.0,11.229999999999999,0.0,10.46,450.14311
67.540522,73.12601,179.78,0,1382.5082,0.24925224327018947,70,11.1,37,0,0,7.69,9.69,1015.4,37,14.76,0.0,8.393333333333333,0.0,7.59,1244.7293
56.285707,58.807786,346.21,0,3898.3246,0.21096304630638868,60,100.0,200,0,100,11.26,7.75,1014.2,100,12.96,0.0,7.1066666666666665,0.0,6.95,1404.8224
45.543686,44.840521,478.82,0,6444.9172,0.1884093367293535,54,100.0,200,0,100,13.46,8.4,1013.9,100,15.48,0.0,7.933333333333334,0.0,7.7,1145.4596
36.110963,31.735837,535.78,1,7854.534799999999,0.18067475070358918,52,100.0,238,38,100,14.66,9.69,1012.9,100,15.12,0.0,9.200000000000001,0.0,8.89,1352.8692
29.513084,21.245101,498.4,1,7386.288,0.1805743653852832,52,100.0,259,100,100,14.82,9.69,1011.8,59,17.28,0.0,9.579999999999998,0.0,9.26,1398.5836
27.90118,18.338804,225.17,1,3134.3664,0.20552478489567005,59,100.0,300,100,100,13.92,7.63,1013.8,100,18.72,0.0,7.07,0.0,7.29,413.93294
32.0232,25.528883,243.86,1,3387.2154000000005,0.2020624303232999,58,100.0,210,10,100,13.89,4.1,1013.2,100,5.76,0.0,3.84,0.0,4.1,390.68611
40.155243,37.606141,335.53,1,4824.9214,0.19128438771606443,55,100.0,192,64,100,14.38,5.5,1012.8,28,13.32,0.0,5.23,0.0,5.19,433.4925
50.310665,51.210566,245.64,0,3458.6112,0.20192876788636288,58,100.0,300,100,100,14.08,12.03,1012.3,100,13.68,0.5,11.449999999999998,0.5,11.3,586.81734
61.345363,65.371311,265.22,0,3633.514,0.20568241241066762,59,100.0,200,100,100,13.7,17.83,1012.0,0,16.92,0.5,16.73,0.5,16.3,227.31436
72.184701,79.169131,189.57,0,2511.8025,0.223463687150838,64,100.0,154,54,100,13.25,14.53,1011.9,0,15.48,0.5,13.85,0.5,13.51,17.189091
89.409195,101.94754,0.0,0,0.0,0.33027913914340506,93,100.0,100,100,0,8.43,18.25,1008.0,0,20.52,0.8,13.056666666666667,0.8,10.81,130.9478
78.600481,87.579966,11.57,0,106.2126,0.3258598094428506,92,100.0,111,100,11,9.18,13.36,1007.5,0,24.48,0.3,9.856666666666667,0.3,7.92,197.91444
67.304746,73.135254,129.05,0,1376.9635,0.28891550983017406,82,10.0,10,10,0,10.67,1.3,1007.7,0,21.6,0.0,1.4666666666666668,0.0,1.3,254.97361
56.043699,58.844129,158.42,0,1685.5888,0.2748511223087495,78,100.0,106,100,6,10.64,6.48,1007.8,0,16.2,0.3,6.533333333333334,0.3,6.48,52.402778
45.284561,44.915833,208.26,1,2211.7212,0.25725059026676533,73,100.0,200,100,100,10.62,5.12,1008.3,0,19.8,0.6,5.4433333333333325,0.6,4.84,109.5682
35.82248,31.875268,276.79,1,3061.2974000000004,0.23222265226417088,66,100.0,300,100,100,11.06,7.56,1008.1,100,22.68,0.3,7.246666666666666,0.3,6.84,414.85
29.193838,21.491882,259.88,1,2869.0751999999998,0.22168267708223371,63,100.0,300,100,100,11.04,8.31,1007.9,100,13.32,0.0,7.88,0.0,7.63,1407.1082
27.585076,18.65599,254.54,1,2840.6664,0.23917554781752312,68,94.0,107,10,94,11.16,19.24,1006.4,3,27.0,1.1,17.626666666666665,1.1,16.39,2222.263
31.753694,25.779749,302.6,1,3186.378,0.23618161308516641,67,63.0,126,63,63,10.53,24.7,1006.2,0,27.36,0.0,22.546666666666667,0.0,21.07,566.89694
39.935245,37.784958,347.99,1,3535.5784000000003,0.23649006388761426,67,100.0,169,69,100,10.16,23.01,1006.9,0,27.0,0.5,21.22666666666667,0.5,20.06,705.33226
50.122125,51.344107,268.78,0,2730.8048,0.23649006388761426,67,100.0,172,72,100,10.16,22.08,1006.9,0,24.12,0.8,20.63,0.8,19.34,356.45222
61.171592,65.474379,224.28,0,1969.1783999999998,0.2624765012591779,74,100.0,200,100,100,8.78,28.67,1007.6,0,26.64,0.5,25.573333333333334,0.5,23.71,169.67472
72.107715,79.370364,123.71,0,909.2684999999999,0.2816399286987522,79,100.0,200,100,100,7.35,26.46,1008.9,0,27.0,0.2,22.849999999999998,0.2,20.87,13.929464
97.64129,113.34198,0.0,0,0.0,0.3411854379151392,94,2.0,2,2,0,2.36,24.91,1013.6,0,25.56,0.0,19.966666666666665,0.0,18.5,2.7432292
89.160805,101.91381,0.0,0,0.0,0.3382433169667212,93,3.0,3,3,0,1.8,23.48,1014.1,0,18.72,0.0,19.176666666666666,0.0,18.47,80.946667
78.367527,87.570263,20.47,0,51.78909999999999,0.33734764944863616,93,36.0,36,36,0,2.53,20.97,1014.6,0,20.16,0.0,17.65,0.0,16.79,413.49556
67.073225,73.146474,174.44,0,849.5228,0.30573340047478603,85,100.0,100,100,0,4.87,19.01,1014.8,0,21.24,0.0,17.26,0.0,16.49,814.73167
55.806188,58.882659,355.11,0,2244.2952,0.28625612767023295,80,100.0,100,100,0,6.32,21.9,1014.6,0,22.68,0.0,19.94333333333333,0.0,18.84,795.97556
45.030151,44.99347,525.99,1,3792.3879,0.2675131973177344,75,100.0,100,100,0,7.21,23.68,1015.3,0,24.12,0.0,21.560000000000002,0.0,20.37,459.74
35.538701,32.016751,598.97,1,4779.7806,0.252552200049799,71,100.0,100,100,0,7.98,24.46,1015.6,0,25.56,0.0,22.596666666666668,0.0,21.41,463.59084
28.878774,21.738364,751.16,1,6520.068799999999,0.24482844267821027,69,91.0,91,91,0,8.68,22.66,1015.1,0,24.84,0.0,21.55666666666667,0.0,20.62,679.83611
27.272545,18.969337,590.96,1,5844.594400000001,0.2331825890333522,66,24.0,24,24,0,9.89,21.82,1014.7,0,20.88,0.0,20.86,0.0,19.51,984.68917
31.487418,26.028005,834.82,1,9734.0012,0.20715564762473226,59,7.0,7,7,0,11.66,23.05,1014.3,0,21.96,0.0,22.02,0.0,20.97,1169.5914
39.717908,37.961927,851.73,1,10391.106,0.19975468722621345,57,4.0,4,4,0,12.2,23.74,1014.7,0,20.52,0.0,22.633333333333336,0.0,21.71,1817.055
49.935597,51.475816,767.18,0,9543.7192,0.19608529710424036,56,1.0,1,1,0,12.44,23.93,1014.2,0,20.88,0.0,22.743333333333336,0.0,21.64,1210.2673
60.999322,65.575461,492.17,0,5930.6485,0.20336605890603085,58,10.0,10,10,0,12.05,25.71,1014.4,0,21.24,0.0,23.930000000000003,0.0,22.66,661.67028
72.313397,79.929502,445.89,0,5145.570599999999,0.20724296603322911,59,10.0,10,10,0,11.54,25.98,1014.7,0,21.6,0.0,24.116666666666664,0.0,22.93,60.689444
98.010606,114.19494,0.0,0,0.0,0.3089413370693681,86,45.0,47,45,0,5.22,14.17,1019.1,2,9.0,0.0,10.053333333333333,0.0,7.9,5.7468468
88.917224,101.88218,0.0,0,0.0,0.33816598913551826,94,37.0,65,37,0,4.82,11.97,1019.5,28,11.16,0.0,8.450000000000001,0.0,6.62,172.78694
78.138632,87.562276,24.92,0,138.0568,0.330115899386415,92,100.0,277,100,77,5.54,6.95,1019.7,100,7.92,0.0,4.253333333333334,0.0,2.55,522.29
66.846043,73.159677,169.1,0,1275.014,0.2992625316185115,84,100.0,300,100,100,7.54,3.62,1019.5,100,6.84,0.0,3.4933333333333336,0.0,3.62,1183.0022
55.573271,58.923357,323.07,0,3017.4737999999998,0.2619561754398386,74,100.0,255,55,100,9.34,6.11,1018.9,100,8.64,0.0,5.7700000000000005,0.0,5.6,1596.0814
44.780583,45.073379,440.55,1,4572.909000000001,0.2327796000423236,66,100.0,300,100,100,10.38,15.04,1019.1,100,15.12,0.0,14.36,0.0,14.33,1740.236
35.259818,32.160209,445.89,1,4833.4475999999995,0.22183879714074442,63,73.0,183,10,73,10.84,14.62,1018.6,100,14.4,0.0,14.146666666666667,0.0,13.91,1976.1534
28.568171,21.984587,664.83,1,8516.472300000001,0.18883759966428873,54,100.0,270,70,100,12.81,14.4,1017.6,100,14.4,0.0,13.68,0.0,13.32,1554.0867
26.963868,19.279112,709.33,1,10377.4979,0.16679407881020225,48,100.0,226,26,100,14.63,11.89,1017.4,100,13.68,0.0,11.526666666666666,0.0,11.17,1770.1286
31.224546,26.273654,639.91,1,9624.246399999998,0.16655678545404073,48,100.0,300,100,100,15.04,11.9,1017.0,100,14.4,0.0,11.659999999999998,0.0,11.54,906.894
39.503303,38.136958,305.27,1,4221.8841,0.1881664227472298,54,100.0,300,100,100,13.83,14.29,1017.3,100,13.68,0.0,13.37,0.0,13.28,442.64339
49.751107,51.605604,330.19,0,4642.4714,0.1845339646948226,53,100.0,111,11,100,14.06,9.66,1016.5,0,12.24,0.0,9.343333333333332,0.0,9.34,131.53167
60.828567,65.674485,340.87,0,5061.9195,0.1701388888888889,49,100.0,110,10,100,14.85,7.2,1016.1,0,12.6,0.1,6.963333333333334,0.1,6.84,147.91361
97.136229,113.25051,0.0,0,0.0,0.31889354688451754,89,100.0,200,100,100,5.94,14.4,1018.7,0,12.96,0.0,13.01,0.0,12.6,0.23489583
88.678815,101.85289,0.0,0,0.0,0.31684309066032984,88,67.0,70,3,67,4.59,14.51,1019.0,0,10.8,0.0,10.946666666666667,0.0,9.93,87.866667
77.913892,87.556035,24.92,0,121.8588,0.3057114084304417,85,0.0,0,0,0,4.89,15.02,1019.9,0,16.56,0.0,10.9,0.0,8.5,374.96
66.62328,73.174862,186.9,0,1326.99,0.23907225691347012,67,0.0,0,0,0,7.1,14.51,1019.3,0,15.84,0.0,13.576666666666668,0.0,12.98,674.08814
55.345026,58.966188,378.25,0,3389.1200000000003,0.1878699797951154,53,0.0,0,0,0,8.96,18.84,1018.9,0,19.08,0.0,17.486666666666665,0.0,16.55,1615.2597
44.535938,45.155477,557.14,1,5833.2558,0.16924053310767928,48,0.0,0,0,0,10.47,18.08,1019.2,0,20.52,0.0,17.150000000000002,0.0,16.3,2560.7287
34.985913,32.305471,707.55,1,8490.599999999999,0.15430475188497284,44,0.0,0,0,0,12.0,18.84,1018.3,0,22.32,0.0,18.16,0.0,17.31,2808.3628
28.262096,22.230292,823.25,1,10875.132500000002,0.13270009777901945,38,0.0,0,0,0,13.21,18.84,1017.9,0,21.6,0.0,18.16,0.0,17.31,2879.6863
26.659074,19.585115,886.44,1,12968.6172,0.13899506567516853,40,0.0,0,0,0,14.63,20.39,1018.7,0,23.04,0.0,19.61,0.0,18.84,2799.6825
30.965077,26.516503,900.68,1,13807.4244,0.13865779256794233,40,0.0,0,0,0,15.33,19.91,1018.7,0,27.72,0.0,19.126666666666665,0.0,18.36,2564.0957
39.291417,38.3099,861.52,1,13620.6312,0.13496677740863788,39,0.0,0,0,0,15.81,19.23,1018.4,0,26.64,0.0,18.613333333333333,0.0,17.94,2105.4054
49.568647,51.733359,769.85,0,12402.2835,0.13828389684021297,40,0.0,0,0,0,16.11,18.72,1018.1,0,20.88,0.0,18.009999999999998,0.0,17.15,1318.5103
60.659326,65.771367,644.36,0,10354.8652,0.1417605974690547,41,0.0,0,0,0,16.07,19.01,1018.2,0,19.44,0.0,18.12666666666667,0.0,17.43,579.3769
71.976913,80.078258,479.71,0,7449.896299999999,0.14548981571290012,42,1.2,4,0,0,15.53,18.0,1018.1,4,19.8,0.0,17.113333333333333,0.0,16.42,27.965278
88.445763,101.82606,0.0,0,0.0,0.30891595355608426,87,100.0,263,63,100,8.48,5.8,1020.3,100,10.44,0.0,3.0733333333333337,0.0,1.48,69.524911
77.693408,87.55157,25.81,0,233.8386,0.301194146203182,85,100.0,219,19,100,9.06,3.32,1020.1,100,12.6,0.0,2.6666666666666665,0.0,2.16,572.78167
66.405016,73.192024,181.56,0,2057.0748,0.2601237345331834,74,100.0,123,100,23,11.33,3.26,1020.4,0,12.24,0.0,3.283333333333333,0.0,2.97,1294.7433
55.121519,59.011109,290.14,0,4064.8614,0.1915308538793704,55,100.0,100,100,0,14.01,11.59,1019.7,0,17.28,0.0,11.003333333333336,0.0,9.98,1886.5753
44.296268,45.239659,521.54,1,8417.6556,0.15900998997545718,46,12.0,12,12,0,16.14,17.65,1019.5,0,21.6,0.0,16.713333333333335,0.0,15.84,2194.0856
34.717014,32.452319,682.63,1,11795.8464,0.16527218262576182,48,39.0,39,39,0,17.28,18.22,1019.1,0,20.88,0.0,17.566666666666666,0.0,16.61,2469.2536
27.960515,22.475088,642.58,1,11187.3178,0.17552312775330398,51,100.0,100,100,0,17.41,20.87,1018.6,0,21.96,0.0,19.87,0.0,18.97,2282.4732
26.358074,19.886971,849.95,1,15613.581500000002,0.16465422612513722,48,5.1,17,0,0,18.37,13.76,1018.8,17,15.12,0.0,13.416666666666666,0.0,12.73,1932.9677
30.708936,26.756291,842.83,1,16148.622800000001,0.16420922992713216,48,7.2,24,0,0,19.16,14.53,1018.4,24,17.64,0.0,14.263333333333334,0.0,13.49,2224.6013
39.082204,38.480582,752.94,1,14494.095000000001,0.16757865937072505,49,100.0,110,100,0,19.25,14.06,1018.7,10,16.92,0.0,13.536666666666667,0.0,13.0,1975.2604
49.388191,51.858962,577.61,0,11303.8277,0.1673954632413228,49,100.0,100,100,0,19.57,14.88,1017.5,0,16.2,0.0,14.313333333333333,0.0,13.78,1128.8408
60.491597,65.866022,398.72,0,7810.924800000001,0.16738402678144432,49,100.0,109,100,0,19.59,16.1,1017.4,9,18.0,0.0,15.673333333333332,0.0,14.97,536.80778
71.810522,80.149191,252.76,0,4840.353999999999,0.17447827574409855,51,10.0,15,10,0,19.15,16.6,1017.7,5,18.0,0.0,15.843333333333334,0.0,14.99,59.42
96.470926,112.91853,0.0,0,0.0,0.3410665435037482,96,100.0,202,97,100,8.32,8.71,1018.6,5,7.92,0.0,6.046666666666667,0.0,5.41,11.070847
88.218357,101.80189,0.0,0,0.0,0.3373220182508966,95,100.0,128,21,100,8.48,7.28,1018.8,7,6.48,0.0,5.79,0.0,6.13,95.635
77.477252,87.548907,13.35,0,125.49,0.31498849761104236,89,100.0,114,9,100,9.4,7.57,1018.2,5,16.92,0.0,5.68,0.0,5.51,439.5425
66.191326,73.211163,105.02,0,1289.6455999999998,0.26976841957747966,77,100.0,213,13,100,12.28,4.33,1017.2,100,15.84,0.0,2.143333333333333,0.0,0.8,470.80917
54.90284,59.058094,303.49,0,4816.3863,0.16953844024634973,49,53.0,152,4,53,15.87,10.59,1016.9,95,15.48,0.0,10.056666666666667,0.0,9.69,869.50861
44.061692,45.325869,499.29,1,8642.7099,0.14459822350753979,42,100.0,200,0,100,17.31,11.02,1017.2,100,19.8,0.0,10.636666666666668,0.0,10.38,455.37185
34.453298,32.600673,574.94,1,10452.4092,0.13730134212061923,40,100.0,200,0,100,18.18,9.29,1016.4,100,21.6,0.0,9.076666666666666,0.0,8.44,502.03692
27.663685,22.719003,445.89,1,8347.0608,0.13704731558570596,40,100.0,202,2,100,18.72,10.83,1016.1,100,23.76,0.0,10.426666666666668,0.0,9.5,897.73583
26.061122,20.184883,579.39,1,11048.9673,0.1813702005338444,53,100.0,207,100,79,19.07,18.79,1016.2,28,24.48,0.0,17.84,0.0,16.86,700.1728
30.456268,26.993005,597.19,1,11621.317400000002,0.18454598270735795,54,100.0,222,100,100,19.46,23.4,1015.7,22,29.88,0.0,21.89333333333333,0.0,20.52,661.93226
38.875718,38.648913,396.05,1,7517.029,0.19169547804059836,56,100.0,221,100,100,18.98,25.77,1015.8,21,29.88,0.0,23.78,0.0,22.38,250.05851
49.209757,51.982327,361.34,0,6738.990999999999,0.20219328307059634,59,100.0,106,100,0,18.65,25.99,1015.9,6,28.44,0.0,24.14333333333333,0.0,23.11,124.09974
60.325387,65.958381,411.18,0,7072.296,0.22386774582400554,65,100.0,109,100,0,17.2,22.83,1016.7,9,26.64,0.0,21.226666666666663,0.0,20.19,249.33499
71.645348,80.217711,315.95,0,5573.358,0.22352900718731733,65,100.0,151,100,0,17.64,17.67,1016.6,51,24.48,0.0,16.716666666666665,0.0,15.99,66.485683
97.072392,114.08322,0.0,0,0.0,0.3042702759416641,87,100.0,200,0,100,12.78,12.78,1015.0,100,8.64,0.0,12.06,0.0,13.32,6.7970833
87.996838,101.78056,0.0,0,0.0,0.304408677396781,87,100.0,200,0,100,12.65,10.19,1014.4,100,5.76,0.0,11.316666666666668,0.0,13.32,125.00493
77.265511,87.54807,27.59,0,378.5348,0.29281556105553036,84,100.0,107,0,100,13.72,9.18,1014.6,7,4.32,0.0,9.313333333333333,0.0,9.39,555.27081
65.982286,73.232274,179.78,0,2959.1788,0.2486101999240358,72,100.0,101,0,100,16.46,4.21,1014.3,1,8.28,0.0,4.59,0.0,4.55,1196.9183
54.689059,59.107106,364.01,0,6712.3444,0.2194862649610755,64,81.0,90,0,81,18.44,4.74,1013.8,9,12.6,0.0,4.5,0.0,4.38,1807.6767
43.832283,45.414021,538.45,1,10882.0745,0.20111808017452962,59,3.6,12,0,0,20.21,7.86,1013.6,12,13.68,0.0,7.400000000000001,0.0,7.17,1628.6581
34.19485,32.750373,517.98,1,10810.242600000001,0.19726549214339162,58,48.0,101,48,48,20.87,8.16,1013.0,5,14.76,0.1,7.733333333333334,0.1,7.65,2018.105
27.37169,22.961827,454.79,1,10019.023700000002,0.17955146012602483,53,10.0,34,10,0,22.03,7.57,1012.1,24,15.84,0.2,7.41,0.2,7.09,2047.0364
25.768269,20.478715,621.22,1,14530.3358,0.16186686450394552,48,61.0,98,61,0,23.39,14.4,1012.4,37,19.8,0.0,13.756666666666668,0.0,13.39,2033.9836
30.207083,27.226491,836.6,1,20136.962,0.15476751228046567,46,100.0,110,100,0,24.07,14.46,1011.4,10,29.16,0.0,14.12,0.0,13.78,1395.2551
38.671952,38.81476,727.13,1,17807.413699999997,0.12431124848810644,37,13.5,51,6,0,24.49,20.88,1010.8,45,32.76,0.0,19.696666666666665,0.0,19.35,989.79611
49.033337,52.10335,743.15,0,18400.394,0.09734483568863081,29,9.3,31,0,0,24.76,22.38,1010.1,31,32.4,0.0,21.053333333333335,0.0,20.32,968.62417
60.160697,66.048366,610.54,0,14860.543599999999,0.0873978957275875,26,30.0,100,0,0,24.34,22.45,1010.1,100,31.68,0.0,21.05333333333333,0.0,20.28,353.79167
71.481404,80.283765,455.68,0,10626.4576,0.1011906769656289,30,30.0,100,0,0,23.32,23.23,1010.6,100,32.04,0.0,21.206666666666667,0.0,20.27,59.907764
87.781368,101.76215,0.0,0,0.0,0.11928568922569555,34,100.0,176,0,100,11.88,25.28,1012.3,76,27.36,0.0,15.423333333333332,0.0,11.3,47.742359
77.058274,87.549084,14.24,0,179.2816,0.11898929096381328,34,100.0,154,0,100,12.59,24.41,1011.6,54,27.36,0.0,16.286666666666665,0.0,12.86,89.971022
65.777967,73.255348,85.44,0,1293.5616,0.13181171736792816,38,100.0,143,0,100,15.14,20.38,1011.4,43,28.44,0.0,14.213333333333333,0.0,10.8,225.41778
54.48024,59.158097,169.1,0,2959.25,0.16170651986925857,47,100.0,154,3,100,17.5,17.87,1011.3,51,28.8,0.0,15.39,0.0,13.61,582.30111
43.608096,45.504013,166.43,1,2919.1822,0.1685644501014827,49,100.0,227,100,100,17.54,12.76,1011.7,27,27.36,0.0,11.983333333333334,0.0,11.66,594.4933
33.941712,32.90122,228.73,1,4368.743,0.1847733105218135,54,100.0,131,3,100,19.1,9.83,1011.1,28,29.88,0.0,9.353333333333333,0.0,8.5,276.84867
27.084528,23.20324,249.2,1,4762.2119999999995,0.20187504277013618,59,100.0,234,70,100,19.11,26.83,1011.6,64,37.8,0.2,22.956666666666667,0.2,22.03,345.75664
25.479463,20.768177,273.23,1,4989.179800000001,0.2127586561888748,62,100.0,200,0,100,18.26,21.46,1011.6,100,38.88,0.0,18.546666666666667,0.0,17.73,278.36111
29.961329,27.456526,273.23,1,5128.5271,0.19525897506166076,57,100.0,257,57,100,18.77,22.33,1011.1,100,28.08,0.0,19.55,0.0,18.79,379.92972
38.470867,38.977965,211.82,1,3952.5612,0.20561324149275212,60,100.0,272,72,100,18.66,24.54,1011.3,100,25.92,0.4,21.393333333333334,0.4,20.43,133.86937
48.858909,52.22192,196.69,0,3418.4721999999997,0.2306130175885451,67,100.0,238,38,100,17.38,27.73,1011.4,100,27.0,0.5,24.036666666666672,0.5,22.71,145.63981
59.997524,66.135897,270.56,0,4699.6272,0.2237367479003167,65,100.0,201,1,100,17.37,24.48,1011.3,100,55.8,0.0,21.849999999999998,0.0,20.88,15.179863
